,Dataset,Algorithm,ARI,NMI,NCA,Silhouette,Silhouette_W,Calinski_Harabasz,G_Dunn,Neg_Davies_Bouldin,Neg_WCSS,Battery,median_internal,median_reference
136,s2,Genie_g0.5,0.7785562273032612,0.9087036827580979,0.8327640997375237,0.5272772482509764,0.5790266256341007,7442.658828587146,0.1801396346298449,-0.5392278106794717,-451.43908444437454,sipu,0.3537084414404107,0.8327640997375237
137,s2,Genie_g0.7,0.554601223352603,0.8343773577202955,0.6180589671685995,0.3758378227731111,0.5352261937688766,2688.1446158328836,0.15418235336712083,-0.6401841977035919,-1156.505187465834,sipu,0.26501008807011595,0.6180589671685995
138,s2,Genie_g0.9,0.10232833930907545,0.47262037033439025,0.21405160453459907,-0.2691666732969848,0.4853219963740543,269.79625746692966,0.11269553603848774,-0.9158645454107333,-5625.233137383164,sipu,-0.07823556862924852,0.21405160453459907
139,s2,Agg_single,-2.0451192246365106e-05,0.007642137091566014,0.002967723125042724,-0.5976112872327878,0.6466012613133314,2.7205141223022293,0.14288623051991076,-inf,-9812.515912949546,sipu,-0.2273625283564385,0.002967723125042724
140,s2,Agg_average,0.9126020745509621,0.9307545175412676,0.9545773015430232,0.609177220744718,0.6097943951076151,12485.467407274853,0.19216344064715196,-0.48331817766194857,-274.1611961093518,sipu,0.400670330695935,0.9307545175412676
141,s2,Agg_complete,0.7908725185518136,0.8784910334009509,0.8328187560554149,0.4989580200385033,0.5230633250803379,8284.53033111259,0.04745457878918211,-0.6493693220593127,-407.45445109474167,sipu,0.2732062994138427,0.8328187560554149
142,s2,Agg_ward,0.9057496134305151,0.9268386036429024,0.949832608910673,0.6075938907418613,0.609502706806499,12378.991106945761,0.20242025392795338,-0.48554856432760984,-276.45342433941414,sipu,0.40500707233490735,0.9268386036429024
143,s2,SC,0.8840903594130817,0.9145964828464972,0.9411289654505469,0.6012537543332773,0.6069564065247384,11869.982758477365,0.08992753111200047,-0.49043203937336044,-287.96303314684945,sipu,0.3455906427226389,0.9145964828464972
144,s3,K-means,0.7274090856150491,0.7967027588850278,0.8457849992893205,0.49225692879544103,0.48843076184906475,7889.270137858001,0.06248213287008284,-0.6474230686248249,-431.48280911351225,sipu,0.2754564473595738,0.7967027588850278
145,s3,GMM,0.7318426806218955,0.8008465644917456,0.8483096419598909,0.477353133638678,0.4785025960221333,7430.913345971133,0.06226359249312478,-0.6572420614647851,-456.8807111084114,sipu,0.2698083630659014,0.8008465644917456
146,s3,Genie_g0.1,0.6869067808397139,0.7799754147288941,0.8160381167020168,0.4487447603719873,0.4557749099589635,6739.931784132066,0.1965472488184113,-0.7062306186060099,-501.3700014698732,sipu,0.3226460045951993,0.7799754147288941
147,s3,Genie_g0.3,0.6651041982676151,0.7754880343263237,0.7635488060599792,0.4351116853568959,0.4406223328165841,6244.043881555609,0.1641636404325561,-0.7177846002960088,-539.0395431007854,sipu,0.29963766289472604,0.7635488060599792
148,s3,Genie_g0.5,0.5593068101751522,0.7490543525276104,0.6274411369440764,0.34563970870515376,0.4328422513794942,4655.552313999548,0.17196453319415866,-0.760500094968542,-709.8943025116757,sipu,0.2588021209496562,0.6274411369440764
149,s3,Genie_g0.7,0.4224734529293772,0.6887636124910529,0.41962674001195766,0.10649307303169546,0.3912331032315738,2147.552343057909,0.15719375909954314,-0.8692095081674173,-1421.0294619738495,sipu,0.1318434160656193,0.4224734529293772
150,s3,Genie_g0.9,0.08439345302939875,0.350951300957446,0.09366596024939196,-0.3867982441587019,0.46986618878661146,311.0618426100369,0.09977345742454025,-1.0318374366274399,-5332.852212396467,sipu,-0.14351239336708083,0.09366596024939196
151,s3,Agg_single,-1.3405361685169403e-05,0.009401410127505856,0.0029646624478924443,-0.4191335402195697,0.5633789281096279,4.733806381538352,0.20684247337511427,-inf,-9860.508652672745,sipu,-0.10614553342222773,0.0029646624478924443
152,s3,Agg_average,0.5957412207001833,0.7505897485300078,0.6648929161491466,0.3939267933981458,0.4731170621481253,4819.966490453077,0.10948178811893287,-0.7132309371342093,-687.3448759150277,sipu,0.25170429075853934,0.6648929161491466
